536, 1447454526588
470, 1447454526598
536, 1447454526610
537, 1447454526619
489, 1447454526629
570, 1447454526640
508, 1447454526650
502, 1447454526661
554, 1447454526671
459, 1447454526682
503, 1447454526692
509, 1447454526703
450, 1447454526713
519, 1447454526723
465, 1447454526735
462, 1447454526744
532, 1447454526755
456, 1447454526765
504, 1447454526776
521, 1447454526787
463, 1447454526798
537, 1447454526807
487, 1447454526817
480, 1447454526828
544, 1447454526838
469, 1447454526849
512, 1447454526859
518, 1447454526870
445, 1447454526880
512, 1447454526891
477, 1447454526901
474, 1447454526911
546, 1447454526922
468, 1447454526932
513, 1447454526943
535, 1447454526953
467, 1447454526964
543, 1447454526974
503, 1447454526985
484, 1447454526995
551, 1447454527006
476, 1447454527016
518, 1447454527026
543, 1447454527037
477, 1447454527047
545, 1447454527059
512, 1447454527068
491, 1447454527080
554, 1447454527089
468, 1447454527100
501, 1447454527110
528, 1447454527120
455, 1447454527131
526, 1447454527141
499, 1447454527152
469, 1447454527162
539, 1447454527173
466, 1447454527183
491, 1447454527194
536, 1447454527204
518, 1447454527214
581, 1447454527225
458, 1447454527235
412, 1447454527246
542, 1447454527256
487, 1447454527267
501, 1447454527277
530, 1447454527288
455, 1447454527298
528, 1447454527308
508, 1447454527319
476, 1447454527329
544, 1447454527342
480, 1447454527350
504, 1447454527361
549, 1447454527371
478, 1447454527382
540, 1447454527392
524, 1447454527402
493, 1447454527413
579, 1447454527423
513, 1447454527434
525, 1447454527444
568, 1447454527455
490, 1447454527465
550, 1447454527476
533, 1447454527487
477, 1447454527497
542, 1447454527507
465, 1447454527517
484, 1447454527528
528, 1447454527538
442, 1447454527551
504, 1447454527559
498, 1447454527570
454, 1447454527580
539, 1447454527591
476, 1447454527601
481, 1447454527611
529, 1447454527622
459, 1447454527631
518, 1447454527642
509, 1447454527653
458, 1447454527664
532, 1447454527673
472, 1447454527685
477, 1447454527695
531, 1447454527705
458, 1447454527716
511, 1447454527726
508, 1447454527736
461, 1447454527746
536, 1447454527757
477, 1447454527767
475, 1447454527779
530, 1447454527788
453, 1447454527799
501, 1447454527809
516, 1447454527819
457, 1447454527830
537, 1447454527840
489, 1447454527851
483, 1447454527861
545, 1447454527872
467, 1447454527882
517, 1447454527893
533, 1447454527903
460, 1447454527913
533, 1447454527924
483, 1447454527936
471, 1447454527945
535, 1447454527955
459, 1447454527966
509, 1447454527976
518, 1447454527987
457, 1447454527997
534, 1447454528007
491, 1447454528018
500, 1447454528028
622, 1447454528040
508, 1447454528049
462, 1447454528060
477, 1447454528070
475, 1447454528082
563, 1447454528093
509, 1447454528102
490, 1447454528112
558, 1447454528122
483, 1447454528133
526, 1447454528143
549, 1447454528154
482, 1447454528164
565, 1447454528175
532, 1447454528185
509, 1447454528196
585, 1447454528206
514, 1447454528216
550, 1447454528227
586, 1447454528237
516, 1447454528248
599, 1447454528258
574, 1447454528269
553, 1447454528279
630, 1447454528290
548, 1447454528300
570, 1447454528310
573, 1447454528321
490, 1447454528331
546, 1447454528342
498, 1447454528352
470, 1447454528363
545, 1447454528373
463, 1447454528384
474, 1447454528394
513, 1447454528404
443, 1447454528415
514, 1447454528425
490, 1447454528436
460, 1447454528446
538, 1447454528457
465, 1447454528467
486, 1447454528478
533, 1447454528488
450, 1447454528499
524, 1447454528509
502, 1447454528519
459, 1447454528530
535, 1447454528540
467, 1447454528556
489, 1447454528561
527, 1447454528572
429, 1447454528582
482, 1447454528593
473, 1447454528603
450, 1447454528613
525, 1447454528624
475, 1447454528634
501, 1447454528645
541, 1447454528655
470, 1447454528665
535, 1447454528676
529, 1447454528690
480, 1447454528697
553, 1447454528708
476, 1447454528718
483, 1447454528727
542, 1447454528738
442, 1447454528748
523, 1447454528759
511, 1447454528769
452, 1447454528780
539, 1447454528790
479, 1447454528801
483, 1447454528811
554, 1447454528822
535, 1447454528832
567, 1447454528842
493, 1447454528855
420, 1447454528864
548, 1447454528875
508, 1447454528885
504, 1447454528895
554, 1447454528905
468, 1447454528915
524, 1447454528926
528, 1447454528938
476, 1447454528947
553, 1447454528957
499, 1447454528968
497, 1447454528978
555, 1447454528989
474, 1447454528999
530, 1447454529009
552, 1447454529021
488, 1447454529030
576, 1447454529044
532, 1447454529051
518, 1447454529062
578, 1447454529072
508, 1447454529083
538, 1447454529093
555, 1447454529104
475, 1447454529114
541, 1447454529124
486, 1447454529135
463, 1447454529145
529, 1447454529156
448, 1447454529166
496, 1447454529177
498, 1447454529187
430, 1447454529198
501, 1447454529208
469, 1447454529218
463, 1447454529229
538, 1447454529239
467, 1447454529250
497, 1447454529260
524, 1447454529272
458, 1447454529281
534, 1447454529294
496, 1447454529303
462, 1447454529312
541, 1447454529323
468, 1447454529333
496, 1447454529344
523, 1447454529354
454, 1447454529365
517, 1447454529375
488, 1447454529386
458, 1447454529396
527, 1447454529406
434, 1447454529417
452, 1447454529427
511, 1447454529439
432, 1447454529448
509, 1447454529459
495, 1447454529470
464, 1447454529480
537, 1447454529490
460, 1447454529501
499, 1447454529511
528, 1447454529522
444, 1447454529532
513, 1447454529542
491, 1447454529553
463, 1447454529563
549, 1447454529574
480, 1447454529584
563, 1447454529595
596, 1447454529605
458, 1447454529615
505, 1447454529626
525, 1447454529636
492, 1447454529647
553, 1447454529657
487, 1447454529668
500, 1447454529678
550, 1447454529689
466, 1447454529699
531, 1447454529709
536, 1447454529721
491, 1447454529730
574, 1447454529741
484, 1447454529751
504, 1447454529762
548, 1447454529772
469, 1447454529783
548, 1447454529792
559, 1447454529804
485, 1447454529814
580, 1447454529823
525, 1447454529834
523, 1447454529845
573, 1447454529856
484, 1447454529866
530, 1447454529877
526, 1447454529887
462, 1447454529897
522, 1447454529907
474, 1447454529917
484, 1447454529928
554, 1447454529939
472, 1447454529949
526, 1447454529959
521, 1447454529970
462, 1447454529981
545, 1447454529991
487, 1447454530001
482, 1447454530011
542, 1447454530022
481, 1447454530032
521, 1447454530043
517, 1447454530053
469, 1447454530064
538, 1447454530074
488, 1447454530085
482, 1447454530095
544, 1447454530106
471, 1447454530116
523, 1447454530126
530, 1447454530137
474, 1447454530147
548, 1447454530158
504, 1447454530168
485, 1447454530179
554, 1447454530189
475, 1447454530200
526, 1447454530210
547, 1447454530220
481, 1447454530231
551, 1447454530241
492, 1447454530252
488, 1447454530262
560, 1447454530273
469, 1447454530283
509, 1447454530294
532, 1447454530304
452, 1447454530315
491, 1447454530325
509, 1447454530335
439, 1447454530346
624, 1447454530356
475, 1447454530367
523, 1447454530377
749, 1447454530388
434, 1447454530398
483, 1447454530409
483, 1447454530419
531, 1447454530429
583, 1447454530440
462, 1447454530450
452, 1447454530477
495, 1447454530477
665, 1447454530482
531, 1447454530493
597, 1447454530503
533, 1447454530513
657, 1447454530523
506, 1447454530534
743, 1447454530544
599, 1447454530555
520, 1447454530565
786, 1447454530576
748, 1447454530586
785, 1447454530597
877, 1447454530607
739, 1447454530617
648, 1447454530628
810, 1447454530638
751, 1447454530649
772, 1447454530659
940, 1447454530670
696, 1447454530680
617, 1447454530691
656, 1447454530701
873, 1447454530711
997, 1447454530722
992, 1447454530732
785, 1447454530743
744, 1447454530753
648, 1447454530764
457, 1447454530774
315, 1447454530785
361, 1447454530795
153, 1447454530806
194, 1447454530816
185, 1447454530826
1003, 1447454530838
1000, 1447454530849
541, 1447454530860
222, 1447454530869
369, 1447454530880
148, 1447454530891
77, 1447454530901
114, 1447454530910
76, 1447454530920
56, 1447454530930
153, 1447454530940
60, 1447454530950
0, 1447454530957
0, 1447454530965
0, 1447454530974
0, 1447454530983
0, 1447454530990
51, 1447454531000
131, 1447454531011
135, 1447454531021
150, 1447454531031
172, 1447454531042
183, 1447454531053
180, 1447454531063
151, 1447454531073
133, 1447454531083
166, 1447454531096
279, 1447454531108
273, 1447454531115
301, 1447454531125
321, 1447454531136
368, 1447454531146
488, 1447454531157
421, 1447454531167
348, 1447454531177
406, 1447454531188
429, 1447454531198
344, 1447454531209
353, 1447454531219
384, 1447454531230
422, 1447454531240
341, 1447454531251
391, 1447454531261
470, 1447454531272
496, 1447454531282
531, 1447454531292
500, 1447454531303
495, 1447454531313
597, 1447454531324
549, 1447454531334
557, 1447454531345
523, 1447454531355
562, 1447454531366
672, 1447454531376
677, 1447454531386
651, 1447454531397
710, 1447454531407
655, 1447454531418
617, 1447454531428
626, 1447454531439
539, 1447454531449
549, 1447454531462
546, 1447454531470
478, 1447454531481
565, 1447454531491
481, 1447454531501
463, 1447454531512
547, 1447454531522
384, 1447454531533
483, 1447454531543
508, 1447454531554
452, 1447454531564
538, 1447454531575
476, 1447454531585
476, 1447454531595
521, 1447454531607
445, 1447454531616
506, 1447454531627
556, 1447454531637
584, 1447454531655
480, 1447454531658
1001, 1447454531670
814, 1447454531680
553, 1447454531690
518, 1447454531701
515, 1447454531711
512, 1447454531722
430, 1447454531733
519, 1447454531743
402, 1447454531753
144, 1447454531764
0, 1447454531773
6, 1447454531780
256, 1447454531791
431, 1447454531801
336, 1447454531812
407, 1447454531822
395, 1447454531833
543, 1447454531843
330, 1447454531853
448, 1447454531864
729, 1447454531874
540, 1447454531885
624, 1447454531895
760, 1447454531906
730, 1447454531916
739, 1447454531927
557, 1447454531937
493, 1447454531948
563, 1447454531958
596, 1447454531967
547, 1447454531979
456, 1447454531988
552, 1447454532000
519, 1447454532009
671, 1447454532021
617, 1447454532030
678, 1447454532041
524, 1447454532052
512, 1447454532062
635, 1447454532072
505, 1447454532082
555, 1447454532093
582, 1447454532104
493, 1447454532114
499, 1447454532124
527, 1447454532135
485, 1447454532145
535, 1447454532155
457, 1447454532166
510, 1447454532176
522, 1447454532188
448, 1447454532197
467, 1447454532208
357, 1447454532219
377, 1447454532229
455, 1447454532239
365, 1447454532251
395, 1447454532260
425, 1447454532270
377, 1447454532281
384, 1447454532291
332, 1447454532312
334, 1447454532313
482, 1447454532323
420, 1447454532333
490, 1447454532344
425, 1447454532355
389, 1447454532364
486, 1447454532375
379, 1447454532385
386, 1447454532396
330, 1447454532406
150, 1447454532417
333, 1447454532427
468, 1447454532438
351, 1447454532448
463, 1447454532459
465, 1447454532469
416, 1447454532479
510, 1447454532490
398, 1447454532500
457, 1447454532511
500, 1447454532521
427, 1447454532532
536, 1447454532542
489, 1447454532553
430, 1447454532563
497, 1447454532573
393, 1447454532584
465, 1447454532594
488, 1447454532605
408, 1447454532615
432, 1447454532626
445, 1447454532636
354, 1447454532647
447, 1447454532657
381, 1447454532667
432, 1447454532678
490, 1447454532688
393, 1447454532699
463, 1447454532709
463, 1447454532720
538, 1447454532730
535, 1447454532741
373, 1447454532751
408, 1447454532762
446, 1447454532772
323, 1447454532782
381, 1447454532793
364, 1447454532803
283, 1447454532814
352, 1447454532824
250, 1447454532835
210, 1447454532845
395, 1447454532856
104, 1447454532866
226, 1447454532876
229, 1447454532891
171, 1447454532897
304, 1447454532908
207, 1447454532918
212, 1447454532929
257, 1447454532939
302, 1447454532950
242, 1447454532960
197, 1447454532970
211, 1447454532980
302, 1447454532991
199, 1447454533003
210, 1447454533012
231, 1447454533022
0, 1447454533030
51, 1447454533039
108, 1447454533051
224, 1447454533060
74, 1447454533070
18, 1447454533079
129, 1447454533091
98, 1447454533099
113, 1447454533109
155, 1447454533120
43, 1447454533129
165, 1447454533140
145, 1447454533150
144, 1447454533161
203, 1447454533171
161, 1447454533182
97, 1447454533191
185, 1447454533203
314, 1447454533212
279, 1447454533222
208, 1447454533233
269, 1447454533244
259, 1447454533256
112, 1447454533267
109, 1447454533279
162, 1447454533290
104, 1447454533302
118, 1447454533313
176, 1447454533325
161, 1447454533337
65, 1447454533347
126, 1447454533358
102, 1447454533370
48, 1447454533380
182, 1447454533392
175, 1447454533403
173, 1447454533415
271, 1447454533426
271, 1447454533438
189, 1447454533449
306, 1447454533461
288, 1447454533472
264, 1447454533484
333, 1447454533499
409, 1447454533506
345, 1447454533518
361, 1447454533530
524, 1447454533541
495, 1447454533552
587, 1447454533564
663, 1447454533575
502, 1447454533587
446, 1447454533598
568, 1447454533610
567, 1447454533621
493, 1447454533633
550, 1447454533644
607, 1447454533656
527, 1447454533667
561, 1447454533679
719, 1447454533690
625, 1447454533702
717, 1447454533713
852, 1447454533725
736, 1447454533736
577, 1447454533748
495, 1447454533759
511, 1447454533772
560, 1447454533782
545, 1447454533794
636, 1447454533805
471, 1447454533817
547, 1447454533828
364, 1447454533840
133, 1447454533851
488, 1447454533863
718, 1447454533874
644, 1447454533886
685, 1447454533897
657, 1447454533909
476, 1447454533920
686, 1447454533932
526, 1447454533943
575, 1447454533955
762, 1447454533966
887, 1447454533978
847, 1447454533989
751, 1447454534001
792, 1447454534012
651, 1447454534024
610, 1447454534035
647, 1447454534046
735, 1447454534058
695, 1447454534070
574, 1447454534081
890, 1447454534093
828, 1447454534104
760, 1447454534116
969, 1447454534127
955, 1447454534139
1000, 1447454534150
1001, 1447454534164
1003, 1447454534175
996, 1447454534187
920, 1447454534198
872, 1447454534210
541, 1447454534221
530, 1447454534233
324, 1447454534244
198, 1447454534256
258, 1447454534267
628, 1447454534279
707, 1447454534290
663, 1447454534302
715, 1447454534313
824, 1447454534325
737, 1447454534337
643, 1447454534348
686, 1447454534359
732, 1447454534371
699, 1447454534382
691, 1447454534394
721, 1447454534405
679, 1447454534417
763, 1447454534428
794, 1447454534440
726, 1447454534451
559, 1447454534463
737, 1447454534474
651, 1447454534486
672, 1447454534497
712, 1447454534509
598, 1447454534520
479, 1447454534532
602, 1447454534543
515, 1447454534555
441, 1447454534566
593, 1447454534577
819, 1447454534589
847, 1447454534600
822, 1447454534612
766, 1447454534623
548, 1447454534635
587, 1447454534646
728, 1447454534658
597, 1447454534669
530, 1447454534681
501, 1447454534693
436, 1447454534704
395, 1447454534715
370, 1447454534727
406, 1447454534738
337, 1447454534750
480, 1447454534761
314, 1447454534773
316, 1447454534784
359, 1447454534796
426, 1447454534807
373, 1447454534820
411, 1447454534830
505, 1447454534842
476, 1447454534853
429, 1447454534865
516, 1447454534876
492, 1447454534888
402, 1447454534899
520, 1447454534911
533, 1447454534922
412, 1447454534934
486, 1447454534945
534, 1447454534957
431, 1447454534968
445, 1447454534980
489, 1447454534991
535, 1447454535003
469, 1447454535014
506, 1447454535026
395, 1447454535037
426, 1447454535049
489, 1447454535059
419, 1447454535071
522, 1447454535082
363, 1447454535095
661, 1447454535106
435, 1447454535117
388, 1447454535130
499, 1447454535141
448, 1447454535152
600, 1447454535164
394, 1447454535174
530, 1447454535187
370, 1447454535197
406, 1447454535210
437, 1447454535220
385, 1447454535233
398, 1447454535243
405, 1447454535255
343, 1447454535266
375, 1447454535281
439, 1447454535289
359, 1447454535302
393, 1447454535312
432, 1447454535323
441, 1447454535335
465, 1447454535346
524, 1447454535358
511, 1447454535369
521, 1447454535381
626, 1447454535393
599, 1447454535404
612, 1447454535415
717, 1447454535427
646, 1447454535438
649, 1447454535450
698, 1447454535461
706, 1447454535473
633, 1447454535484
709, 1447454535496
732, 1447454535507
784, 1447454535519
696, 1447454535530
779, 1447454535542
748, 1447454535553
737, 1447454535565
800, 1447454535576
810, 1447454535588
753, 1447454535599
804, 1447454535611
694, 1447454535622
728, 1447454535634
704, 1447454535645
759, 1447454535657
692, 1447454535668
712, 1447454535680
740, 1447454535691
693, 1447454535704
702, 1447454535714
757, 1447454535726
751, 1447454535737
712, 1447454535749
749, 1447454535760
767, 1447454535773
701, 1447454535783
762, 1447454535795
769, 1447454535806
716, 1447454535818
689, 1447454535829
705, 1447454535844
657, 1447454535852
628, 1447454535864
726, 1447454535875
664, 1447454535889
672, 1447454535903
699, 1447454535910
686, 1447454535921
577, 1447454535933
684, 1447454535944
1001, 1447454535957
1000, 1447454535971
550, 1447454535981
761, 1447454535992
394, 1447454536004
325, 1447454536015
0, 1447454536025
110, 1447454536036
788, 1447454536048
709, 1447454536060
758, 1447454536071
711, 1447454536082
803, 1447454536094
726, 1447454536105
559, 1447454536117
536, 1447454536128
651, 1447454536139
400, 1447454536151
207, 1447454536162
466, 1447454536174
631, 1447454536189
671, 1447454536197
965, 1447454536208
1003, 1447454536221
1002, 1447454536234
813, 1447454536245
496, 1447454536256
162, 1447454536267
298, 1447454536279
512, 1447454536290
996, 1447454536302
594, 1447454536313
588, 1447454536324
418, 1447454536336
140, 1447454536347
0, 1447454536358
0, 1447454536366
0, 1447454536376
0, 1447454536386
484, 1447454536397
444, 1447454536408
455, 1447454536420
429, 1447454536431
531, 1447454536443
732, 1447454536454
717, 1447454536466
525, 1447454536477
532, 1447454536489
462, 1447454536502
410, 1447454536516
417, 1447454536523
119, 1447454536534
69, 1447454536545
232, 1447454536556
0, 1447454536566
189, 1447454536577
594, 1447454536589
451, 1447454536600
595, 1447454536612
405, 1447454536623
320, 1447454536635
74, 1447454536645
0, 1447454536655
9, 1447454536664
191, 1447454536676
404, 1447454536687
310, 1447454536699
400, 1447454536710
310, 1447454536721
253, 1447454536733
105, 1447454536744
534, 1447454536756
577, 1447454536767
633, 1447454536779
520, 1447454536790
434, 1447454536802
445, 1447454536813
490, 1447454536825
464, 1447454536836
345, 1447454536848
334, 1447454536859
415, 1447454536871
424, 1447454536882
542, 1447454536894
626, 1447454536905
532, 1447454536917
589, 1447454536928
550, 1447454536940
536, 1447454536951
538, 1447454536963
526, 1447454536974
476, 1447454536986
510, 1447454536997
541, 1447454537009
575, 1447454537020
495, 1447454537032
530, 1447454537043
508, 1447454537055
438, 1447454537066
496, 1447454537080
496, 1447454537090
421, 1447454537101
421, 1447454537112
483, 1447454537124
383, 1447454537136
319, 1447454537147
436, 1447454537158
387, 1447454537170
427, 1447454537181
524, 1447454537193
549, 1447454537204
516, 1447454537216
524, 1447454537227
490, 1447454537239
398, 1447454537250
444, 1447454537262
471, 1447454537273
444, 1447454537285
477, 1447454537296
529, 1447454537308
503, 1447454537319
521, 1447454537330
603, 1447454537342
559, 1447454537353
501, 1447454537364
547, 1447454537377
513, 1447454537387
485, 1447454537399
520, 1447454537411
537, 1447454537422
472, 1447454537433
490, 1447454537446
535, 1447454537456
455, 1447454537469
484, 1447454537479
533, 1447454537491
477, 1447454537502
479, 1447454537514
516, 1447454537525
517, 1447454537537
478, 1447454537548
541, 1447454537559
565, 1447454537571
436, 1447454537582
418, 1447454537594
447, 1447454537605
389, 1447454537617
478, 1447454537628
500, 1447454537640
544, 1447454537651
455, 1447454537663
539, 1447454537674
522, 1447454537688
512, 1447454537698
578, 1447454537710
572, 1447454537720
553, 1447454537732
614, 1447454537743
584, 1447454537755
557, 1447454537766
573, 1447454537778
651, 1447454537789
664, 1447454537801
615, 1447454537812
609, 1447454537824
598, 1447454537836
573, 1447454537847
608, 1447454537858
553, 1447454537870
499, 1447454537881
564, 1447454537893
536, 1447454537904
453, 1447454537916
449, 1447454537927
379, 1447454537939
394, 1447454537950
490, 1447454537962
999, 1447454537973
998, 1447454537985
982, 1447454537996
778, 1447454538008
892, 1447454538019
893, 1447454538031
875, 1447454538042
1001, 1447454538055
1003, 1447454538067
1003, 1447454538080
1002, 1447454538092
1000, 1447454538105
1002, 1447454538117
1003, 1447454538130
1003, 1447454538142
1001, 1447454538162
997, 1447454538167
882, 1447454538178
771, 1447454538189
501, 1447454538201
461, 1447454538212
485, 1447454538224
342, 1447454538236
275, 1447454538247
325, 1447454538258
348, 1447454538270
451, 1447454538283
562, 1447454538293
588, 1447454538304
649, 1447454538316
763, 1447454538327
786, 1447454538339
791, 1447454538349
995, 1447454538362
995, 1447454538372
999, 1447454538384
1001, 1447454538396
1002, 1447454538409
1003, 1447454538421
1004, 1447454538434
1004, 1447454538448
1004, 1447454538460
1004, 1447454538472
1004, 1447454538484
1004, 1447454538497
1004, 1447454538510
1004, 1447454538522
1004, 1447454538534
1005, 1447454538547
1004, 1447454538559
1005, 1447454538572
1004, 1447454538584
1004, 1447454538597
1004, 1447454538610
1004, 1447454538622
1005, 1447454538635
1005, 1447454538647
1004, 1447454538660
1004, 1447454538672
1004, 1447454538688
1000, 1447454538697
462, 1447454538709
120, 1447454538720
0, 1447454538730
0, 1447454538739
0, 1447454538749
0, 1447454538758
0, 1447454538767
0, 1447454538777
0, 1447454538786
0, 1447454538796
0, 1447454538805
0, 1447454538814
0, 1447454538824
0, 1447454538833
0, 1447454538843
0, 1447454538852
0, 1447454538861
0, 1447454538871
0, 1447454538880
0, 1447454538890
0, 1447454538899
0, 1447454538908
0, 1447454538918
0, 1447454538927
0, 1447454538937
0, 1447454538946
0, 1447454538972
0, 1447454538972
0, 1447454538974
0, 1447454538984
0, 1447454538993
0, 1447454539002
0, 1447454539012
0, 1447454539021
0, 1447454539031
0, 1447454539040
0, 1447454539049
0, 1447454539059
0, 1447454539068
0, 1447454539078
0, 1447454539087
0, 1447454539096
0, 1447454539106
0, 1447454539115
0, 1447454539125
0, 1447454539134
0, 1447454539143
0, 1447454539153
0, 1447454539162
0, 1447454539172
0, 1447454539181
0, 1447454539190
0, 1447454539200
0, 1447454539209
0, 1447454539220
0, 1447454539228
0, 1447454539237
0, 1447454539247
0, 1447454539256
0, 1447454539266
0, 1447454539275
0, 1447454539284
18, 1447454539295
135, 1447454539306
75, 1447454539317
106, 1447454539328
130, 1447454539340
74, 1447454539350
70, 1447454539361
78, 1447454539371
42, 1447454539382
97, 1447454539392
52, 1447454539403
0, 1447454539412
13, 1447454539421
0, 1447454539432
68, 1447454539441
71, 1447454539453
79, 1447454539462
153, 1447454539475
185, 1447454539486
234, 1447454539498
305, 1447454539510
333, 1447454539523
361, 1447454539531
430, 1447454539544
495, 1447454539554
617, 1447454539566
543, 1447454539578
516, 1447454539589
524, 1447454539601
482, 1447454539613
513, 1447454539623
488, 1447454539636
498, 1447454539646
533, 1447454539657
529, 1447454539669
536, 1447454539680
590, 1447454539692
581, 1447454539703
555, 1447454539715
604, 1447454539726
602, 1447454539738
552, 1447454539749
548, 1447454539761
646, 1447454539773
582, 1447454539784
615, 1447454539795
708, 1447454539807
729, 1447454539818
782, 1447454539830
771, 1447454539841
676, 1447454539853
670, 1447454539864
741, 1447454539876
834, 1447454539887
814, 1447454539899
790, 1447454539910
704, 1447454539922
664, 1447454539933
700, 1447454539945
736, 1447454539956
708, 1447454539968
668, 1447454539979
721, 1447454539991
708, 1447454540002
714, 1447454540014
775, 1447454540025
745, 1447454540037
722, 1447454540048
766, 1447454540060
762, 1447454540071
700, 1447454540083
742, 1447454540097
736, 1447454540109
662, 1447454540117
662, 1447454540129
706, 1447454540140
656, 1447454540153
650, 1447454540163
694, 1447454540175
639, 1447454540191
615, 1447454540198
678, 1447454540209
660, 1447454540221
619, 1447454540232
661, 1447454540244
669, 1447454540255
628, 1447454540267
665, 1447454540278
690, 1447454540290
630, 1447454540301
628, 1447454540313
669, 1447454540324
618, 1447454540336
614, 1447454540347
673, 1447454540359
647, 1447454540370
590, 1447454540382
638, 1447454540393
610, 1447454540405
545, 1447454540416
612, 1447454540428
635, 1447454540439
583, 1447454540451
624, 1447454540462
617, 1447454540473
539, 1447454540485
571, 1447454540496
618, 1447454540508
585, 1447454540519
557, 1447454540530
614, 1447454540542
576, 1447454540553
540, 1447454540564
667, 1447454540576
610, 1447454540588
503, 1447454540599
573, 1447454540610
647, 1447454540622
576, 1447454540633
579, 1447454540645
619, 1447454540656
549, 1447454540669
549, 1447454540679
598, 1447454540691
551, 1447454540702
536, 1447454540716
585, 1447454540725
573, 1447454540737
520, 1447454540748
576, 1447454540760
578, 1447454540771
519, 1447454540783
573, 1447454540794
579, 1447454540806
517, 1447454540817
529, 1447454540829
560, 1447454540840
499, 1447454540852
477, 1447454540863
524, 1447454540875
479, 1447454540886
444, 1447454540898
499, 1447454540909
475, 1447454540921
432, 1447454540932
440, 1447454540944
464, 1447454540955
405, 1447454540967
427, 1447454540978
468, 1447454540990
403, 1447454541001
408, 1447454541013
452, 1447454541024
385, 1447454541036
350, 1447454541047
461, 1447454541059
463, 1447454541070
473, 1447454541082
456, 1447454541093
480, 1447454541105
214, 1447454541116
411, 1447454541128
489, 1447454541139
329, 1447454541151
384, 1447454541162
477, 1447454541174
404, 1447454541185
375, 1447454541197
443, 1447454541208
395, 1447454541220
342, 1447454541231
317, 1447454541243
239, 1447454541254
188, 1447454541266
248, 1447454541277
294, 1447454541289
284, 1447454541300
354, 1447454541313
450, 1447454541323
445, 1447454541335
385, 1447454541346
430, 1447454541358
443, 1447454541369
482, 1447454541381
528, 1447454541392
410, 1447454541403
380, 1447454541415
399, 1447454541426
394, 1447454541438
348, 1447454541449
394, 1447454541461
431, 1447454541472
402, 1447454541484
439, 1447454541495
487, 1447454541507
443, 1447454541518
459, 1447454541530
539, 1447454541541
532, 1447454541552
543, 1447454541563
603, 1447454541576
538, 1447454541587
468, 1447454541598
504, 1447454541610
486, 1447454541622
420, 1447454541632
442, 1447454541644
452, 1447454541655
393, 1447454541667
405, 1447454541678
446, 1447454541691
394, 1447454541705
403, 1447454541714
469, 1447454541725
447, 1447454541737
422, 1447454541747
